"","aprovado_vaga","codigo_vaga","ultimo_cargo_candidato","area_interesse_candidato","nivel_candidato","formacao_candidato","cargo_vaga","cidade_vaga","ultimo_salario_candidato","nivel_ingles_candidato","nivel_espanhol_candidato","mediana_teste_ingles_candidato","mediana_teste_espanhol_candidato","mediana_teste_logica_candidato","mediana_teste_outros_candidato"
"49840",NA,"L","ENGENHEIRO","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,2,7.25,0,7.66000008583069,9
"49841",NA,"L","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,2,8,7.75,8,6
"49842",NA,"L","PESQUISADOR","AGRONOMIA","ESTAGIO","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",1500,3,1,5.25,0,5.99500012397766,5.30000019073486
"49843",NA,"L","ANALISTA","LOGISTICA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",5000,2,0,7,5,5.98999977111816,6.69999980926514
"49844",NA,"L","PESQUISADOR","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1100,2,0,4.75,0,6,5.40000009536743
"49845",NA,"L","OUTROS","SERVICOS TECNICOS","AUXILIAR/OPERACIONAL","ENSINO MEDIO (2O. GRAU) COMPLETO","NULL","NULL",2900,1,0,1.125,0,3.30999994277954,2.20000004768372
"49846",NA,"L","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,0,6.5,0,5.98000001907349,5.69999980926514
"49847",NA,"L","PESQUISADOR","INDUSTRIA","ESTAGIO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",450,3,1,8.375,0,7.98999977111816,9
"49848",NA,"L","ESTAGIARIO","AGRONOMIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","NULL",0,1,1,0,0,0,6.40000009536743
"49849",NA,"L","NAO CLASSIFICADO","ENSINO","NULL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,2,0,0,0,0,2.20000004768372
"49850",NA,"L","PESQUISADOR","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4000,3,0,7.75,0,5.98000001907349,0
"49851",NA,"L","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1000,3,2,7.5,7.5,6.65000009536743,8
"49852",NA,"L","ANALISTA","COMPRAS","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","NULL",5800,4,3,6.75,0,7.75,8.20000004768372
"49853",NA,"L","ANALISTA","ENGENHARIA","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4500,3,0,5.5,0,7.32999992370605,7.40000009536743
"49854",NA,"L","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1500,4,3,7.5,0,5.98000001907349,7.19999980926514
"49855",NA,"L","ESTAGIARIO","COMERCIAL/VENDAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",400,2,2,6.25,3.75,7.91499996185303,8.5
"49856",NA,"L","ANALISTA","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3800,3,1,7.625,0,7.32000017166138,9
"49857",NA,"L","AUXILIAR","INDUSTRIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,1,0,0,0,7.40000009536743
"49858",NA,"L","OUTROS","INDUSTRIA","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",900,3,2,8.25,0,8,5.29999995231628
"49859",NA,"L","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",3000,4,4,7.375,4.5,7.32999992370605,8
"49860",NA,"L","PESQUISADOR","BIOLOGICAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,2,2,7.5,0,6,4
"49861",NA,"L","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1500,4,0,7.5,0,6.32999992370605,8.30000019073486
"49862",NA,"L","GESTOR","ADMINISTRACAO","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3500,4,4,3.75,0,7.5,6.40000009536743
"49863",NA,"L","ASSISTENTE","JORNALISMO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1500,3,3,7.75,2.75,6.20000004768372,4.65000009536743
"49864",NA,"L","GESTOR","ENGENHARIA","GERENCIA","FORMACAO SUPERIOR COMPLETA","NULL","NULL",13000,3,1,7.125,0,7.54999995231628,7.40000009536743
"49865",NA,"L","ANALISTA","QUALIDADE","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",3400,3,1,4.32999992370605,0,0,6.69999980926514
"49866",NA,"L","OUTROS","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,1,7.30000019073486,0,7.5,5.65000009536743
"49867",NA,"L","PROFESSOR","INDUSTRIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1870,4,1,6,0,6.65999984741211,8.5
"49868",NA,"L","OUTROS","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1600,4,2,0,0,6.67000007629395,6.5
"49869",NA,"L","PROFESSOR","INDUSTRIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,0,6.5,0,6.20000004768372,4.70000004768372
"49870",NA,"L","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4200,4,0,7,0,8.39999961853027,8
"49871",NA,"L","CONSULTOR","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4000,4,2,7,0,4.66620016098022,7.40000009536743
"49872",NA,"L","GESTOR","AGRONOMIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",20,1,1,5.625,0,5.98999977111816,9
"49873",NA,"L","OUTROS","COMERCIAL/VENDAS","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",1900,3,2,7.5,0,0,2.3
"49874",NA,"L","ESTAGIARIO","BIOLOGICAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,2,0,0,0,0,4.90000009536743
"49875",NA,"L","GESTOR","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2500,4,1,3.5,0,6.65999984741211,4
"49876",NA,"L","ESTAGIARIO","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1500,4,0,7.25,0,8,9.19999980926514
"49877",NA,"L","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",7092,3,0,6.25,0,6,7.40000009536743
"49878",NA,"L","ADMINISTRATIVO","GESTAO","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",1200,3,3,4,0,3,4
"49879",NA,"L","ANALISTA","COMPRAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4500,4,1,8.125,6.75,9.25,8
"49880",NA,"L","SUPERVISOR","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2200,3,0,4.75,0,6.65999984741211,6.5
"49881",NA,"L","AUXILIAR","COMERCIAL/VENDAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2000,3,0,0,0,0,7.29999995231628
"49882",NA,"L","GESTOR","GESTAO","GERENCIA","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,0,0,0,0,4
"49883",NA,"L","VENDEDOR","SERVICOS TECNICOS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4000,3,1,6.32000017166138,0,6.40000009536743,6.57999992370605
"49884",NA,"L","ASSISTENTE","GASTRONOMIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1400,3,2,5.5,0,4,3.5
"49885",NA,"L","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",0,4,1,6.75,5.75,5.98999977111816,6
"49886",NA,"L","GESTOR","FINANCAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3300,3,1,0,0,0,8.09999990463257
"49887",NA,"L","OPERADOR","BIOLOGICAS","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",1957,3,1,5.75,0,7.32000017166138,4.85000002384186
"49888",NA,"L","ASSISTENTE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1400,3,1,8.75,0,7,7
"49889",NA,"L","OPERADOR","PRODUCAO","TECNICO","FORMACAO SUPERIOR (CURSANDO)","NULL","NULL",1882,1,0,5.25500011444092,0,5.32000017166138,5.25
"49890",NA,"L","TRAINEE","COMPRAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,0,6.75,0,7,8
"49891",NA,"L","ANALISTA","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",5700,4,3,8.32999992370605,0,6.40000009536743,8.19999980926514
"49892",NA,"L","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1100,2,4,7,0,9,2.90000009536743
"49893",NA,"L","ANALISTA","ANALYTICS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3554,3,1,5,0,5.32000017166138,7.69999980926514
"49894",NA,"L","CONSULTOR","ADMINISTRACAO","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2800,3,3,6.375,0,7.98999977111816,7.25
"49895",NA,"L","ANALISTA","ENGENHARIA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",4445,4,0,6.75,0,7.98999977111816,8.5
"49896",NA,"L","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","NULL",1500,4,2,8.5,0,7.32000017166138,9
"49897",NA,"L","ADMINISTRATIVO","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3800,4,0,8.25,0,7.98999977111816,9
"49898",NA,"L","OUTROS","OUTROS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,0,0,0,0,0,5.80000019073486
"49899",NA,"L","AUDITOR","FINANCAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,0,7.5,0,6,7.59999990463257
"49900",NA,"L","PESQUISADOR","BIOLOGICAS","TECNICO","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",3000,4,3,6.25,0,3.98000001907349,3.20000004768372
"49901",NA,"L","NAO CLASSIFICADO","BIOLOGICAS","NULL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,1,8.25,0,7.98999977111816,4.69999980926514
"49902",NA,"L","PESQUISADOR","BIOLOGICAS","ESTAGIO","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",650,3,0,0,0,0,8.60000038146973
"49903",NA,"L","NAO CLASSIFICADO","BIOLOGICAS","NULL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,1,2,0,0,0,2.20000004768372
"49904",NA,"L","NAO CLASSIFICADO","AGRONOMIA","NULL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,2,1,2.5,0,4.5,6.5
"49905",NA,"L","ASSISTENTE","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","NULL",0,4,0,8.25,0,6.32499980926514,6.5
"49906",NA,"L","PROFESSOR","OUTROS","PLENO","FORMACAO SUPERIOR (CURSANDO)","NULL","NULL",0,0,0,0,0,0,6.59999990463257
"49907",NA,"L","ANALISTA","RELACIONAMENTO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4250,4,2,8.5,0,5.32999992370605,8.60000038146973
"49908",NA,"L","PROFESSOR","INDUSTRIA","PLENO","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",4000,4,4,8.25,0,6.16499996185303,8.5
"49909",NA,"L","AUXILIAR","INDUSTRIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1586,4,0,8.86999988555908,0,6.65000009536743,7.59999990463257
"49910",NA,"L","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4700,3,1,7.32999992370605,5,8,9
"49911",NA,"L","ESTAGIARIO","GESTAO","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","NULL",0,3,1,0,0,0,6.80000019073486
"49912",NA,"L","ANALISTA","ADMINISTRACAO","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2620,3,2,5.875,0,7.19999980926514,6.40000009536743
"49913",NA,"L","NAO CLASSIFICADO","BIOLOGICAS","NULL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,1,0,0,0,7.40000009536743
"49914",NA,"L","PROFESSOR","INDUSTRIA","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",0,3,1,6,0,8,5.59999990463257
"49915",NA,"L","ANALISTA","COMERCIAL/VENDAS","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","NULL",6000,4,2,6.5,5,7.2649998664856,7.59999990463257
"49916",NA,"L","GESTOR","AUDITORIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2000,3,3,4.6399998664856,0,6.5,8
"49917",NA,"L","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3000,3,2,5.5,8,8.5,4.59999990463257
"49918",NA,"L","OUTROS","QUALIDADE","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,0,6.27999997138977,0,4.5,6.20000004768372
"49919",NA,"L","ESTAGIARIO","PRODUCAO","ESTAGIO","POS-GRADUACAO NO NIVEL DOUTORADO","NULL","NULL",960,4,0,5.125,5,5.32999992370605,5.09999990463257
"49920",NA,"L","ESTAGIARIO","ENSINO","ESTAGIO","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",0,4,2,6.75,0,6.82500004768372,6.79999995231628
"49921",NA,"L","SUPERVISOR","LOGISTICA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",6100,4,0,7.82499980926514,0,8,9.30000019073486
"49922",NA,"L","GESTOR","ENGENHARIA","GERENCIA","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1638,3,1,4.75,0,5.41499996185303,6.40000009536743
"49923",NA,"L","ESTAGIARIO","COMERCIAL/VENDAS","ESTAGIO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",2200,0,2,2.86000001430511,3.75,3.99999988079071,3
"49924",NA,"L","ESTAGIARIO","BIOLOGICAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",800,2,1,0,0,0,3.29999995231628
"49925",NA,"L","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",1500,3,0,1.0375,0,7.32000017166138,5.95000004768372
"49926",NA,"L","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1200,4,1,8.5,0,7.19999980926514,8.19999980926514
"49927",NA,"L","OUTROS","MARKETING","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2550,4,1,7.75,5.75,7.98999977111816,8.5
"49928",NA,"L","PROFESSOR","BIOLOGICAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1000,3,1,6.32000017166138,0,4.59999990463257,4.19999980926514
"49929",NA,"L","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","NULL",0,4,0,7.75,0,7.98999977111816,7.90000009536743
"49930",NA,"L","CONSULTOR","ENGENHARIA","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",5533,3,3,7.15000009536743,6.5,5.98999977111816,7.59999990463257
"49931",NA,"L","ESTAGIARIO","INDUSTRIA","ESTAGIO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",2500,4,2,5.25,0,5,4.70000004768372
"49932",NA,"L","ENGENHEIRO","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,4,7.01000022888184,0,8,8.09999990463257
"49933",NA,"L","ANALISTA","COMERCIAL/VENDAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,1,7.20000004768372,4,5,6.40000009536743
"49934",NA,"L","OUTROS","ADMINISTRACAO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR (CURSANDO)","NULL","NULL",1100,1,1,2.5,3.25,3.99000000953674,4
"49935",NA,"L","ANALISTA","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,4,7.125,0,4.71999990940094,8.59999990463257
"49936",NA,"L","ANALISTA","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4700,4,2,6.75,0,7.66499996185303,7.59999990463257
"49937",NA,"L","ANALISTA","QUALIDADE","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",2300,2,2,3.5,5.25,3.32999992370605,4.80000019073486
"49938",NA,"L","ASSISTENTE","ADVOCACIA/JURIDICA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1300,3,1,6.75,0,7.2649998664856,6.45000004768372
"49939",NA,"L","ESTAGIARIO","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1800,4,2,0,0,0,5.80000019073486
"49940",NA,"L","OUTROS","ATEND. A CLIENTE","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2400,4,2,6.75,6.625,6,6.69999980926514
"49941",NA,"L","ANALISTA","QUALIDADE","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,2,7,4.25,8,6.84999990463257
"49942",NA,"L","OUTROS","PRODUCAO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",891,4,0,4,0,6.01000022888184,5
"49943",NA,"L","ANALISTA","BIOLOGICAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2900,2,1,8.5,0,7.5,8.39999961853027
"49944",NA,"L","EMPREENDEDOR","ENGENHARIA","GERENCIA","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",2500,4,0,7,0,7.34000015258789,8.19999980926514
"49945",NA,"L","TRAINEE","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,1,7.25,0,7,7.94999980926514
"49946",NA,"L","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","NULL","NULL",1170,4,2,7.5,0,7,7
"49947",NA,"L","ENGENHEIRO","ENGENHARIA","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",5000,4,2,7.625,0,5.59999990463257,7.5
"49948",NA,"L","ANALISTA","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4700,3,2,5.125,0,3.99959993362427,5.19999980926514
"49949",NA,"L","ESTAGIARIO","BIOLOGICAS","GERENCIA","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",2500,4,2,8.74499988555908,0,6.65999984741211,6.90000009536743
"49950",NA,"L","ASSISTENTE","MARKETING","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",956,1,0,2.25,0,3.47500002384186,4.09999990463257
"49951",NA,"L","CONSULTOR","COMERCIAL/VENDAS","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","NULL",8500,4,2,7.65999984741211,0,8,6.40000009536743
"49952",NA,"L","PROFESSOR","BIOLOGICAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1000,4,1,5.5,0,0,4.35000014305115
"49953",NA,"L","ANALISTA","COMERCIAL/VENDAS","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",1400,3,1,8.75,0,6.59999990463257,6.90000009536743
"49954",NA,"L","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1500,3,1,4.74000000953674,4.25,6,7.75
"49955",NA,"L","GESTOR","ENGENHARIA","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",3153,4,1,7.25,0,5.32999992370605,6.59999990463257
"49956",NA,"L","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",3700,4,2,5.375,6,7.32000017166138,5.79999995231628
"49957",NA,"L","ANALISTA","GESTAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR (CURSANDO)","NULL","NULL",5167,4,1,8.25,0,5.98999977111816,7.5
"49958",NA,"L","TECNICO","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1990,1,0,3.4099999666214,0,4.65999984741211,5.40000009536743
"49959",NA,"L","ESTAGIARIO","ENSINO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,1,5.75,0,5.30999994277954,7.5
"49960",NA,"L","ANALISTA","COMERCIAL/VENDAS","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",5700,2,2,4.8600001335144,0,7.32000017166138,2.41500000953674
"49961",NA,"L","SUPERVISOR","COMERCIAL/VENDAS","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",3900,3,3,3.75,0,2.30000001192093,4.19999980926514
"49962",NA,"L","OUTROS","SSMA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3250,2,1,3.37000000476837,0,5.98999977111816,5.95000004768372
"49963",NA,"L","ANALISTA","QUALIDADE","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",3000,4,1,6.33500003814697,0,3.99959993362427,5.72500002384186
"49964",NA,"L","ENGENHEIRO","INDUSTRIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",6500,4,1,5.875,8.5,4.65999984741211,6
"49965",NA,"L","TECNICO","SERVICOS TECNICOS","TECNICO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2000,3,0,5.5,0,6.32499980926514,7.95000004768372
"49966",NA,"L","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4000,3,2,0,0,1.1,7.19999980926514
"49967",NA,"L","ANALISTA","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4750,4,1,7.5,0,7.41000008583069,7.09999990463257
"49968",NA,"L","TRAINEE","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",4000,4,0,7.75,0,6.65999984741211,10
"49969",NA,"L","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",850,3,0,6.70000004768372,0,7.34000015258789,7.5
"49970",NA,"L","ESTAGIARIO","SSMA","ESTAGIO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",1004,3,1,5.5,0,5.98999977111816,7.19999980926514
"49971",NA,"L","OUTROS","ANALYTICS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,3,0,4.875,0,5.34000015258789,8.19999980926514
"49972",NA,"L","EMPREENDEDOR","INDUSTRIA","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",600,4,4,8.375,8.5,7.82500004768372,7.89999985694885
"49973",NA,"L","ANALISTA","INDUSTRIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",3000,4,2,5.5,5.5,6,5.59999990463257
"49974",NA,"L","ESPECIALISTA","ANALYTICS","SENIOR","FORMACAO SUPERIOR COMPLETA","NULL","NULL",7500,3,0,0,0,8.65999984741211,8.30000019073486
"49975",NA,"L","GESTOR","SERVICOS TECNICOS","GERENCIA","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,0,6.5,0,6,5.75
"49976",NA,"L","OUTROS","BIOLOGICAS","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",2200,3,0,7.25,0,5.32000017166138,5.59999990463257
"49977",NA,"L","ESTAGIARIO","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1500,3,1,5.5,0,5.32999992370605,5.75
"49978",NA,"L","GESTOR","ENGENHARIA","GERENCIA","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",1448,3,1,4,0,6,3.70000004768372
"49979",NA,"L","ANALISTA","MARKETING","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1214,3,1,6.125,0,6,6.59999990463257
"49980",NA,"L","ESTAGIARIO","COMERCIAL/VENDAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",0,4,3,6.5,0,6.82500004768372,5.5
"49981",NA,"L","ANALISTA","COMPRAS","GERENCIA","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",400,4,4,6.75,5,7,7
"49982",NA,"L","ANALISTA","COMPRAS","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","NULL","NULL",3500,4,2,8.19999980926514,0,7.98999977111816,6.40000009536743
"49983",NA,"L","ESPECIALISTA","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",7700,3,0,6.65999984741211,0,9.19999980926514,6.19999980926514
"49984",NA,"L","SUPERVISOR","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",1750,3,2,7.625,1.2,7.16499996185303,7.59999990463257
"49985",NA,"L","OUTROS","INDUSTRIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL MESTRADO","NULL","NULL",15000,2,3,7.25,0,8.65999984741211,4.95000004768372
"49986",NA,"L","ESTAGIARIO","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","NULL","NULL",2300,4,3,8.25,0,6.65000009536743,6.95000004768372
